hotel_id,date,city,accommodation_type,stars,rating,distance,price,lnprice
22120,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,0.8,101,4.61512051684126
22120,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,0.8,138,4.927253685157205
22123,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,1.5,109,4.6913478822291435
22123,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,1.5,109,4.6913478822291435
22123,2017-NOV-weekend,Vienna,Hotel,4.0,4.1,1.5,141,4.948759890378168
22123,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,1.5,109,4.6913478822291435
22125,2017-NOV-weekend,Vienna,Hotel,3.0,3.4,0.7,104,4.6443908991413725
22125,2017-NOV-weekday,Vienna,Hotel,3.0,3.4,0.7,104,4.6443908991413725
22125,2017-DEC-holiday,Vienna,Hotel,3.0,3.4,0.7,104,4.6443908991413725
22126,2018-JUNE-weekend,Vienna,Hotel,3.5,4.3,0.9,109,4.6913478822291435
22126,2017-NOV-weekday,Vienna,Hotel,3.5,4.3,0.9,145,4.976733742420574
22126,2017-NOV-weekend,Vienna,Hotel,3.5,4.3,0.9,184,5.214935757608986
22126,2017-DEC-holiday,Vienna,Hotel,3.5,4.3,0.9,123,4.812184355372417
22127,2017-NOV-weekday,Vienna,Apartment,3.5,2.0,1.4,58,4.060443010546419
22128,2017-NOV-weekend,Vienna,Apartment,3.0,3.5,1.5,207,5.332718793265369
22128,2017-DEC-holiday,Vienna,Apartment,3.0,3.5,1.5,236,5.4638318050256105
22128,2018-JUNE-weekend,Vienna,Apartment,3.0,3.5,1.5,494,6.202535517187923
22130,2018-JUNE-weekend,Vienna,Hotel,3.0,3.5,0.8,133,4.890349128221754
22130,2017-NOV-weekday,Vienna,Hotel,3.0,3.5,0.8,85,4.442651256490317
22131,2017-NOV-weekend,Vienna,Apartment,4.0,4.5,0.7,184,5.214935757608986
22131,2017-DEC-holiday,Vienna,Apartment,4.0,4.5,0.7,407,6.008813185442595
22131,2018-JUNE-weekend,Vienna,Apartment,4.0,4.5,0.7,179,5.187385805840755
22131,2017-NOV-weekday,Vienna,Apartment,4.0,4.5,0.7,184,5.214935757608986
22132,2017-DEC-holiday,Vienna,Hotel,4.5,4.1,1.0,129,4.859812404361672
22132,2017-NOV-weekday,Vienna,Hotel,4.5,4.1,1.0,137,4.919980925828125
22132,2017-NOV-weekend,Vienna,Hotel,4.5,4.1,1.0,137,4.919980925828125
22132,2018-JUNE-weekend,Vienna,Hotel,4.5,4.1,1.0,137,4.919980925828125
22133,2017-NOV-weekend,Vienna,Hotel,4.0,4.0,1.0,124,4.820281565605037
22133,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,1.0,80,4.382026634673881
22133,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,1.0,119,4.77912349311153
22134,2018-JUNE-weekend,Vienna,Hotel,4.5,4.5,1.1,147,4.990432586778736
22134,2017-NOV-weekday,Vienna,Hotel,4.5,4.5,1.1,116,4.7535901911063645
22134,2017-DEC-holiday,Vienna,Hotel,4.5,4.5,1.1,111,4.709530201312334
22135,2017-DEC-holiday,Vienna,Apartment,2.0,3.7,1.1,254,5.537334267018537
22135,2018-JUNE-weekend,Vienna,Apartment,2.0,3.7,1.1,246,5.5053315359323625
22135,2017-NOV-weekend,Vienna,Apartment,2.0,3.7,1.1,253,5.53338948872752
22135,2017-NOV-weekday,Vienna,Apartment,2.0,3.7,1.1,157,5.056245805348308
22136,2017-DEC-holiday,Vienna,Hotel,3.0,3.7,1.3,110,4.700480365792417
22136,2018-JUNE-weekend,Vienna,Hotel,3.0,3.7,1.3,94,4.543294782270004
22136,2017-NOV-weekend,Vienna,Hotel,3.0,3.7,1.3,209,5.342334251964811
22136,2017-NOV-weekday,Vienna,Hotel,3.0,3.7,1.3,110,4.700480365792417
22137,2018-JUNE-weekend,Vienna,Apartment,2.0,3.7,1.5,166,5.111987788356544
22137,2017-DEC-holiday,Vienna,Apartment,2.0,3.7,1.5,169,5.1298987149230735
22138,2018-JUNE-weekend,Vienna,Hotel,4.0,4.3,0.6,145,4.976733742420574
22138,2017-NOV-weekday,Vienna,Hotel,4.0,4.3,0.6,134,4.897839799950911
22138,2017-NOV-weekend,Vienna,Hotel,4.0,4.3,0.6,202,5.308267697401205
22138,2017-DEC-holiday,Vienna,Hotel,4.0,4.3,0.6,137,4.919980925828125
22140,2017-NOV-weekday,Vienna,Hotel,4.0,3.7,1.3,79,4.3694478524670215
22140,2018-JUNE-weekend,Vienna,Hotel,4.0,3.7,1.3,79,4.3694478524670215
22141,2017-NOV-weekday,Vienna,Apartment,3.0,4.5,1.4,143,4.962844630259907
22141,2017-DEC-holiday,Vienna,Apartment,3.0,4.5,1.4,239,5.476463551931511
22141,2018-JUNE-weekend,Vienna,Apartment,3.0,4.5,1.4,290,5.66988092298052
22142,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,1.0,149,5.003946305945459
22142,2017-NOV-weekend,Vienna,Hotel,4.0,4.1,1.0,132,4.882801922586371
22142,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,1.0,132,4.882801922586371
22142,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,1.0,143,4.962844630259907
22143,2017-NOV-weekday,Vienna,Apartment,4.0,4.0,1.3,68,4.219507705176107
22143,2017-NOV-weekend,Vienna,Apartment,4.0,4.0,1.3,113,4.727387818712341
22143,2017-DEC-holiday,Vienna,Apartment,4.0,4.0,1.3,103,4.634728988229636
22144,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,0.6,129,4.859812404361672
22144,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,0.6,128,4.852030263919617
22144,2017-NOV-weekend,Vienna,Hotel,4.0,4.1,0.6,134,4.897839799950911
22144,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,0.6,123,4.812184355372417
22145,2017-NOV-weekday,Vienna,Hotel,3.0,4.5,1.5,99,4.59511985013459
22145,2017-NOV-weekend,Vienna,Hotel,3.0,4.5,1.5,99,4.59511985013459
22145,2018-JUNE-weekend,Vienna,Hotel,3.0,4.5,1.5,99,4.59511985013459
22145,2017-DEC-holiday,Vienna,Hotel,3.0,4.5,1.5,99,4.59511985013459
22147,2017-NOV-weekend,Vienna,Apartment,3.0,4.0,0.9,162,5.087596335232384
22147,2018-JUNE-weekend,Vienna,Apartment,3.0,4.0,0.9,183,5.209486152841421
22148,2017-NOV-weekend,Vienna,Apartment,2.0,2.2,0.9,223,5.407171771460119
22148,2017-DEC-holiday,Vienna,Apartment,2.0,2.2,0.9,223,5.407171771460119
22148,2017-NOV-weekday,Vienna,Apartment,2.0,2.2,0.9,149,5.003946305945459
22148,2018-JUNE-weekend,Vienna,Apartment,2.0,2.2,0.9,218,5.384495062789089
22149,2017-NOV-weekend,Vienna,Hotel,4.0,4.0,1.8,95,4.553876891600541
22149,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,1.8,82,4.406719247264253
22149,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,1.8,86,4.454347296253507
22149,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,1.8,103,4.634728988229636
22150,2017-NOV-weekend,Vienna,Apartment,3.0,4.1,1.9,155,5.043425116919247
22150,2017-NOV-weekday,Vienna,Apartment,3.0,4.1,1.9,155,5.043425116919247
22150,2017-DEC-holiday,Vienna,Apartment,3.0,4.1,1.9,155,5.043425116919247
22151,2017-DEC-holiday,Vienna,Apartment,3.5,4.8,0.5,315,5.752572638825633
22152,2017-DEC-holiday,Vienna,Hotel,3.0,3.4,1.0,75,4.31748811353631
22152,2017-NOV-weekend,Vienna,Hotel,3.0,3.4,1.0,75,4.31748811353631
22152,2017-NOV-weekday,Vienna,Hotel,3.0,3.4,1.0,63,4.143134726391533
22153,2017-NOV-weekend,Vienna,Apartment,2.0,3.7,0.6,252,5.529429087511423
22153,2017-DEC-holiday,Vienna,Apartment,2.0,3.7,0.6,277,5.6240175061873385
22153,2018-JUNE-weekend,Vienna,Apartment,2.0,3.7,0.6,246,5.5053315359323625
22153,2017-NOV-weekday,Vienna,Apartment,2.0,3.7,0.6,157,5.056245805348308
22154,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,1.0,76,4.330733340286331
22154,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,1.0,99,4.59511985013459
22155,2017-NOV-weekday,Vienna,Hotel,3.5,4.0,0.6,134,4.897839799950911
22155,2018-JUNE-weekend,Vienna,Hotel,3.5,4.0,0.6,157,5.056245805348308
22155,2017-DEC-holiday,Vienna,Hotel,3.5,4.0,0.6,145,4.976733742420574
22156,2017-NOV-weekend,Vienna,Apartment,5.0,4.3,1.7,215,5.3706380281276624
22156,2017-NOV-weekday,Vienna,Apartment,5.0,4.3,1.7,141,4.948759890378168
22156,2018-JUNE-weekend,Vienna,Apartment,5.0,4.3,1.7,152,5.0238805208462765
22157,2017-NOV-weekend,Vienna,Hotel,3.0,3.7,0.9,158,5.062595033026967
22157,2017-NOV-weekday,Vienna,Hotel,3.0,3.7,0.9,79,4.3694478524670215
22157,2018-JUNE-weekend,Vienna,Hotel,3.0,3.7,0.9,79,4.3694478524670215
22157,2017-DEC-holiday,Vienna,Hotel,3.0,3.7,0.9,124,4.820281565605037
22158,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,0.5,101,4.61512051684126
22158,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,0.5,138,4.927253685157205
22158,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,0.5,101,4.61512051684126
22158,2017-NOV-weekend,Vienna,Hotel,4.0,4.0,0.5,138,4.927253685157205
22159,2017-NOV-weekend,Vienna,Hotel,4.0,4.5,1.0,200,5.298317366548036
22159,2018-JUNE-weekend,Vienna,Hotel,4.0,4.5,1.0,123,4.812184355372417
22159,2017-DEC-holiday,Vienna,Hotel,4.0,4.5,1.0,133,4.890349128221754
22159,2017-NOV-weekday,Vienna,Hotel,4.0,4.5,1.0,113,4.727387818712341
22160,2018-JUNE-weekend,Vienna,Apartment,3.0,3.5,1.5,490,6.194405391104672
22160,2017-NOV-weekend,Vienna,Apartment,3.0,3.5,1.5,251,5.5254529391317835
22160,2017-DEC-holiday,Vienna,Apartment,3.0,3.5,1.5,291,5.673323267171493
22160,2017-NOV-weekday,Vienna,Apartment,3.0,3.5,1.5,171,5.14166355650266
22161,2018-JUNE-weekend,Vienna,Hotel,2.0,3.5,1.5,88,4.477336814478207
22161,2017-NOV-weekday,Vienna,Hotel,2.0,3.5,1.5,56,4.02535169073515
22161,2017-DEC-holiday,Vienna,Hotel,2.0,3.5,1.5,54,3.9889840465642745
22162,2017-DEC-holiday,Vienna,Hotel,3.0,3.9,1.5,74,4.30406509320417
22162,2017-NOV-weekend,Vienna,Hotel,3.0,3.9,1.5,84,4.430816798843313
22162,2018-JUNE-weekend,Vienna,Hotel,3.0,3.9,1.5,59,4.07753744390572
22162,2017-NOV-weekday,Vienna,Hotel,3.0,3.9,1.5,84,4.430816798843313
22163,2018-JUNE-weekend,Vienna,Hotel,2.0,4.0,1.1,84,4.430816798843313
22163,2017-NOV-weekend,Vienna,Hotel,2.0,4.0,1.1,92,4.5217885770490405
22163,2017-NOV-weekday,Vienna,Hotel,2.0,4.0,1.1,72,4.276666119016055
22164,2017-NOV-weekday,Vienna,Hotel,5.0,1.0,0.7,587,6.375024819828097
22164,2017-DEC-holiday,Vienna,Hotel,5.0,1.0,0.7,777,6.655440350367647
22164,2017-NOV-weekend,Vienna,Hotel,5.0,1.0,0.7,587,6.375024819828097
22164,2018-JUNE-weekend,Vienna,Hotel,5.0,1.0,0.7,515,6.244166900663736
22165,2017-NOV-weekday,Vienna,Hotel,3.0,4.0,0.9,68,4.219507705176107
22165,2018-JUNE-weekend,Vienna,Hotel,3.0,4.0,0.9,75,4.31748811353631
22166,2017-NOV-weekday,Vienna,Hotel,3.5,3.9,1.5,102,4.624972813284271
22166,2018-JUNE-weekend,Vienna,Hotel,3.5,3.9,1.5,107,4.672828834461906
22166,2017-DEC-holiday,Vienna,Hotel,3.5,3.9,1.5,97,4.574710978503383
22166,2017-NOV-weekend,Vienna,Hotel,3.5,3.9,1.5,201,5.303304908059076
22167,2017-DEC-holiday,Vienna,Apartment,3.0,3.4,1.5,121,4.795790545596741
22167,2017-NOV-weekend,Vienna,Apartment,3.0,3.4,1.5,109,4.6913478822291435
22167,2017-NOV-weekday,Vienna,Apartment,3.0,3.4,1.5,96,4.564348191467836
22167,2018-JUNE-weekend,Vienna,Apartment,3.0,3.4,1.5,109,4.6913478822291435
22168,2018-JUNE-weekend,Vienna,Hotel,1.0,3.7,0.9,85,4.442651256490317
22168,2017-NOV-weekday,Vienna,Hotel,1.0,3.7,0.9,81,4.394449154672439
22168,2017-DEC-holiday,Vienna,Hotel,1.0,3.7,0.9,85,4.442651256490317
22169,2017-NOV-weekday,Vienna,Hotel,3.0,4.1,1.6,82,4.406719247264253
22169,2017-DEC-holiday,Vienna,Hotel,3.0,4.1,1.6,82,4.406719247264253
22169,2018-JUNE-weekend,Vienna,Hotel,3.0,4.1,1.6,103,4.634728988229636
22169,2017-NOV-weekend,Vienna,Hotel,3.0,4.1,1.6,90,4.499809670330265
22170,2017-NOV-weekday,Vienna,Hotel,3.0,4.0,1.1,66,4.189654742026425
22170,2017-DEC-holiday,Vienna,Hotel,3.0,4.0,1.1,75,4.31748811353631
22170,2018-JUNE-weekend,Vienna,Hotel,3.0,4.0,1.1,98,4.584967478670572
22171,2017-NOV-weekday,Vienna,Apartment,3.0,3.9,0.8,87,4.465908118654584
22171,2018-JUNE-weekend,Vienna,Apartment,3.0,3.9,0.8,80,4.382026634673881
22171,2017-DEC-holiday,Vienna,Apartment,3.0,3.9,0.8,87,4.465908118654584
22171,2017-NOV-weekend,Vienna,Apartment,3.0,3.9,0.8,117,4.762173934797756
22172,2017-NOV-weekend,Vienna,Apartment,2.0,3.0,1.4,173,5.153291594497779
22172,2018-JUNE-weekend,Vienna,Apartment,2.0,3.0,1.4,289,5.666426688112432
22173,2017-NOV-weekend,Vienna,Apartment,4.0,,0.6,409,6.013715156042802
22173,2017-DEC-holiday,Vienna,Apartment,4.0,,0.6,472,6.156978985585555
22173,2018-JUNE-weekend,Vienna,Apartment,4.0,,0.6,472,6.156978985585555
22173,2017-NOV-weekday,Vienna,Apartment,4.0,,0.6,364,5.8971538676367405
22175,2017-DEC-holiday,Vienna,Hotel,5.0,4.5,0.4,268,5.5909869805108565
22175,2017-NOV-weekday,Vienna,Hotel,5.0,4.5,0.4,240,5.480638923341991
22175,2017-NOV-weekend,Vienna,Hotel,5.0,4.5,0.4,255,5.541263545158426
22175,2018-JUNE-weekend,Vienna,Hotel,5.0,4.5,0.4,268,5.5909869805108565
22176,2017-DEC-holiday,Vienna,Hotel,3.0,4.5,0.8,148,4.997212273764115
22176,2017-NOV-weekday,Vienna,Hotel,3.0,4.5,0.8,113,4.727387818712341
22176,2017-NOV-weekend,Vienna,Hotel,3.0,4.5,0.8,383,5.948034989180646
22176,2018-JUNE-weekend,Vienna,Hotel,3.0,4.5,0.8,147,4.990432586778736
22177,2017-DEC-holiday,Vienna,Hotel,3.0,4.5,1.0,116,4.7535901911063645
22177,2018-JUNE-weekend,Vienna,Hotel,3.0,4.5,1.0,220,5.393627546352362
22177,2017-NOV-weekday,Vienna,Hotel,3.0,4.5,1.0,106,4.663439094112067
22178,2018-JUNE-weekend,Vienna,Apartment,2.0,3.9,0.9,299,5.700443573390687
22178,2017-DEC-holiday,Vienna,Apartment,2.0,3.9,0.9,306,5.723585101952381
22179,2017-NOV-weekday,Vienna,Hotel,3.0,4.1,1.6,89,4.48863636973214
22179,2018-JUNE-weekend,Vienna,Hotel,3.0,4.1,1.6,89,4.48863636973214
22179,2017-DEC-holiday,Vienna,Hotel,3.0,4.1,1.6,94,4.543294782270004
22180,2017-NOV-weekend,Vienna,Hotel,2.0,4.0,0.9,111,4.709530201312334
22180,2017-DEC-holiday,Vienna,Hotel,2.0,4.0,0.9,85,4.442651256490317
22180,2017-NOV-weekday,Vienna,Hotel,2.0,4.0,0.9,61,4.110873864173311
22180,2018-JUNE-weekend,Vienna,Hotel,2.0,4.0,0.9,103,4.634728988229636
22181,2017-NOV-weekend,Vienna,Apartment,3.5,4.5,0.8,92,4.5217885770490405
22181,2017-NOV-weekday,Vienna,Apartment,3.5,4.5,0.8,92,4.5217885770490405
22182,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,0.8,123,4.812184355372417
22182,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,0.8,179,5.187385805840755
22182,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,0.8,106,4.663439094112067
22183,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,0.8,100,4.605170185988092
22183,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,0.8,100,4.605170185988092
22183,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,0.8,168,5.123963979403259
22184,2017-NOV-weekday,Vienna,Hotel,3.0,4.1,0.7,75,4.31748811353631
22184,2018-JUNE-weekend,Vienna,Hotel,3.0,4.1,0.7,97,4.574710978503383
22184,2017-DEC-holiday,Vienna,Hotel,3.0,4.1,0.7,85,4.442651256490317
22185,2017-DEC-holiday,Vienna,Hotel,3.0,2.2,0.8,112,4.718498871295094
22185,2018-JUNE-weekend,Vienna,Hotel,3.0,2.2,0.8,91,4.51085950651685
22185,2017-NOV-weekend,Vienna,Hotel,3.0,2.2,0.8,137,4.919980925828125
22185,2017-NOV-weekday,Vienna,Hotel,3.0,2.2,0.8,84,4.430816798843313
22187,2017-NOV-weekend,Vienna,Hotel,4.0,4.6,0.5,221,5.3981627015177525
22187,2017-NOV-weekday,Vienna,Hotel,4.0,4.6,0.5,151,5.017279836814924
22188,2018-JUNE-weekend,Vienna,Hotel,3.0,3.5,0.9,83,4.418840607796598
22188,2017-NOV-weekday,Vienna,Hotel,3.0,3.5,0.9,87,4.465908118654584
22188,2017-NOV-weekend,Vienna,Hotel,3.0,3.5,0.9,127,4.844187086458591
22188,2017-DEC-holiday,Vienna,Hotel,3.0,3.5,0.9,94,4.543294782270004
22189,2017-DEC-holiday,Vienna,Hotel,4.0,4.4,0.5,168,5.123963979403259
22189,2017-NOV-weekend,Vienna,Hotel,4.0,4.4,0.5,198,5.288267030694535
22189,2017-NOV-weekday,Vienna,Hotel,4.0,4.4,0.5,117,4.762173934797756
22189,2018-JUNE-weekend,Vienna,Hotel,4.0,4.4,0.5,155,5.043425116919247
22190,2017-NOV-weekday,Vienna,Hotel,4.0,4.5,1.9,120,4.787491742782046
22190,2017-DEC-holiday,Vienna,Hotel,4.0,4.5,1.9,80,4.382026634673881
22190,2017-NOV-weekend,Vienna,Hotel,4.0,4.5,1.9,88,4.477336814478207
22190,2018-JUNE-weekend,Vienna,Hotel,4.0,4.5,1.9,107,4.672828834461906
22191,2017-NOV-weekend,Vienna,Apartment,3.5,,0.8,165,5.10594547390058
22191,2018-JUNE-weekend,Vienna,Apartment,3.5,,0.8,197,5.2832037287379885
22191,2017-NOV-weekday,Vienna,Apartment,3.5,,0.8,132,4.882801922586371
22192,2017-NOV-weekend,Vienna,Hotel,2.5,3.9,0.9,72,4.276666119016055
22192,2017-DEC-holiday,Vienna,Hotel,2.5,3.9,0.9,70,4.248495242049359
22192,2017-NOV-weekday,Vienna,Hotel,2.5,3.9,0.9,68,4.219507705176107
22193,2017-DEC-holiday,Vienna,Hotel,3.0,4.0,1.9,77,4.343805421853684
22193,2017-NOV-weekend,Vienna,Hotel,3.0,4.0,1.9,63,4.143134726391533
22193,2017-NOV-weekday,Vienna,Hotel,3.0,4.0,1.9,383,5.948034989180646
22193,2018-JUNE-weekend,Vienna,Hotel,3.0,4.0,1.9,137,4.919980925828125
22194,2018-JUNE-weekend,Vienna,Apartment,4.0,4.3,1.6,191,5.25227342804663
22194,2017-DEC-holiday,Vienna,Apartment,4.0,4.3,1.6,196,5.278114659230517
22194,2017-NOV-weekend,Vienna,Apartment,4.0,4.3,1.6,171,5.14166355650266
22194,2017-NOV-weekday,Vienna,Apartment,4.0,4.3,1.6,160,5.075173815233827
22195,2017-NOV-weekend,Vienna,Apartment,2.0,,2.0,200,5.298317366548036
22195,2017-NOV-weekday,Vienna,Apartment,2.0,,2.0,135,4.90527477843843
22195,2018-JUNE-weekend,Vienna,Apartment,2.0,,2.0,195,5.272999558563747
22195,2017-DEC-holiday,Vienna,Apartment,2.0,,2.0,200,5.298317366548036
22196,2017-NOV-weekday,Vienna,Hotel,4.5,4.5,2.0,111,4.709530201312334
22196,2017-DEC-holiday,Vienna,Hotel,4.5,4.5,2.0,118,4.770684624465665
22196,2018-JUNE-weekend,Vienna,Hotel,4.5,4.5,2.0,100,4.605170185988092
22196,2017-NOV-weekend,Vienna,Hotel,4.5,4.5,2.0,159,5.0689042022202315
22197,2018-JUNE-weekend,Vienna,Apartment,4.0,5.0,1.9,120,4.787491742782046
22198,2017-NOV-weekday,Vienna,Hotel,4.0,4.3,1.5,174,5.159055299214529
22198,2017-DEC-holiday,Vienna,Hotel,4.0,4.3,1.5,123,4.812184355372417
22198,2018-JUNE-weekend,Vienna,Hotel,4.0,4.3,1.5,123,4.812184355372417
22198,2017-NOV-weekend,Vienna,Hotel,4.0,4.3,1.5,230,5.438079308923196
22199,2017-NOV-weekday,Vienna,Hotel,3.0,3.5,2.0,63,4.143134726391533
22199,2017-NOV-weekend,Vienna,Hotel,3.0,3.5,2.0,85,4.442651256490317
22200,2018-JUNE-weekend,Vienna,Apartment,3.0,4.3,1.4,66,4.189654742026425
22200,2017-NOV-weekday,Vienna,Apartment,3.0,4.3,1.4,73,4.290459441148391
22201,2017-NOV-weekday,Vienna,Hotel,3.5,4.5,1.5,100,4.605170185988092
22202,2018-JUNE-weekend,Vienna,Apartment,3.5,,1.7,195,5.272999558563747
22202,2017-NOV-weekend,Vienna,Apartment,3.5,,1.7,174,5.159055299214529
22202,2017-DEC-holiday,Vienna,Apartment,3.5,,1.7,199,5.293304824724492
22202,2017-NOV-weekday,Vienna,Apartment,3.5,,1.7,162,5.087596335232384
22203,2018-JUNE-weekend,Vienna,Hotel,4.0,3.9,1.4,95,4.553876891600541
22203,2017-NOV-weekday,Vienna,Hotel,4.0,3.9,1.4,86,4.454347296253507
22203,2017-DEC-holiday,Vienna,Hotel,4.0,3.9,1.4,95,4.553876891600541
22205,2018-JUNE-weekend,Vienna,Hotel,3.0,4.0,1.8,73,4.290459441148391
22205,2017-DEC-holiday,Vienna,Hotel,3.0,4.0,1.8,67,4.204692619390966
22205,2017-NOV-weekday,Vienna,Hotel,3.0,4.0,1.8,67,4.204692619390966
22205,2017-NOV-weekend,Vienna,Hotel,3.0,4.0,1.8,102,4.624972813284271
22206,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,1.3,129,4.859812404361672
22206,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,1.3,122,4.804021044733257
22206,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,1.3,129,4.859812404361672
22208,2017-NOV-weekend,Vienna,Apartment,3.0,4.1,1.9,80,4.382026634673881
22208,2017-DEC-holiday,Vienna,Apartment,3.0,4.1,1.9,85,4.442651256490317
22208,2018-JUNE-weekend,Vienna,Apartment,3.0,4.1,1.9,80,4.382026634673881
22208,2017-NOV-weekday,Vienna,Apartment,3.0,4.1,1.9,80,4.382026634673881
22209,2018-JUNE-weekend,Vienna,Apartment,2.0,3.2,1.9,188,5.236441962829949
22209,2017-NOV-weekday,Vienna,Apartment,2.0,3.2,1.9,131,4.875197323201151
22210,2018-JUNE-weekend,Vienna,Apartment,3.5,5.0,1.6,186,5.225746673713202
22210,2017-NOV-weekday,Vienna,Apartment,3.5,5.0,1.6,150,5.0106352940962555
22210,2017-NOV-weekend,Vienna,Apartment,3.5,5.0,1.6,163,5.093750200806762
22210,2017-DEC-holiday,Vienna,Apartment,3.5,5.0,1.6,192,5.2574953720277815
22211,2017-NOV-weekday,Vienna,Apartment,3.0,4.6,1.1,159,5.0689042022202315
22211,2017-DEC-holiday,Vienna,Apartment,3.0,4.6,1.1,159,5.0689042022202315
22211,2017-NOV-weekend,Vienna,Apartment,3.0,4.6,1.1,159,5.0689042022202315
22212,2017-DEC-holiday,Vienna,Hotel,3.0,4.0,1.3,140,4.941642422609304
22212,2017-NOV-weekday,Vienna,Hotel,3.0,4.0,1.3,86,4.454347296253507
22213,2017-DEC-holiday,Vienna,Hotel,2.0,3.7,0.9,96,4.564348191467836
22213,2017-NOV-weekday,Vienna,Hotel,2.0,3.7,0.9,96,4.564348191467836
22214,2017-NOV-weekend,Vienna,Hotel,4.0,4.1,0.7,156,5.049856007249537
22214,2017-NOV-weekday,Vienna,Hotel,4.0,4.1,0.7,131,4.875197323201151
22214,2018-JUNE-weekend,Vienna,Hotel,4.0,4.1,0.7,126,4.836281906951478
22214,2017-DEC-holiday,Vienna,Hotel,4.0,4.1,0.7,131,4.875197323201151
22215,2018-JUNE-weekend,Vienna,Apartment,4.0,4.1,2.0,138,4.927253685157205
22215,2017-NOV-weekday,Vienna,Apartment,4.0,4.1,2.0,103,4.634728988229636
22217,2018-JUNE-weekend,Vienna,Hotel,2.0,4.0,1.0,85,4.442651256490317
22217,2017-NOV-weekday,Vienna,Hotel,2.0,4.0,1.0,85,4.442651256490317
22217,2017-DEC-holiday,Vienna,Hotel,2.0,4.0,1.0,69,4.23410650459726
22218,2017-NOV-weekday,Vienna,Hotel,3.0,3.9,1.4,80,4.382026634673881
22218,2018-JUNE-weekend,Vienna,Hotel,3.0,3.9,1.4,75,4.31748811353631
22218,2017-DEC-holiday,Vienna,Hotel,3.0,3.9,1.4,77,4.343805421853684
22219,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,1.1,93,4.532599493153256
22219,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,1.1,89,4.48863636973214
22219,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,1.1,159,5.0689042022202315
22220,2017-NOV-weekend,Vienna,Apartment,3.5,3.5,1.8,172,5.147494476813453
22220,2017-DEC-holiday,Vienna,Apartment,3.5,3.5,1.8,196,5.278114659230517
22220,2018-JUNE-weekend,Vienna,Apartment,3.5,3.5,1.8,191,5.25227342804663
22221,2017-NOV-weekday,Vienna,Apartment,3.5,4.5,1.8,81,4.394449154672439
22221,2017-NOV-weekend,Vienna,Apartment,3.5,4.5,1.8,127,4.844187086458591
22221,2017-DEC-holiday,Vienna,Apartment,3.5,4.5,1.8,81,4.394449154672439
22222,2018-JUNE-weekend,Vienna,Hotel,3.0,4.0,1.9,105,4.653960350157523
22222,2017-DEC-holiday,Vienna,Hotel,3.0,4.0,1.9,77,4.343805421853684
22222,2017-NOV-weekday,Vienna,Hotel,3.0,4.0,1.9,77,4.343805421853684
22223,2017-NOV-weekday,Vienna,Hotel,4.0,4.8,0.8,140,4.941642422609304
22223,2017-DEC-holiday,Vienna,Hotel,4.0,4.8,0.8,161,5.081404364984463
22224,2017-NOV-weekend,Vienna,Hotel,4.0,4.0,1.0,159,5.0689042022202315
22224,2018-JUNE-weekend,Vienna,Hotel,4.0,4.0,1.0,95,4.553876891600541
22224,2017-NOV-weekday,Vienna,Hotel,4.0,4.0,1.0,99,4.59511985013459
22224,2017-DEC-holiday,Vienna,Hotel,4.0,4.0,1.0,103,4.634728988229636
22226,2017-DEC-holiday,Vienna,Hotel,4.0,4.4,1.4,127,4.844187086458591
22226,2017-NOV-weekday,Vienna,Hotel,4.0,4.4,1.4,105,4.653960350157523
22226,2018-JUNE-weekend,Vienna,Hotel,4.0,4.4,1.4,161,5.081404364984463
22226,2017-NOV-weekend,Vienna,Hotel,4.0,4.4,1.4,125,4.8283137373023015
