,date,p_SP500,p_MSFT,year,month
4094,2014-04-08,1851.959961,39.82,2014,4
4095,2014-04-09,1872.180054,40.470001,2014,4
4096,2014-04-10,1833.079956,39.360001,2014,4
4097,2014-04-11,1815.689941,39.209999,2014,4
4098,2014-04-14,1830.609985,39.18,2014,4
4099,2014-04-15,1842.97998,39.75,2014,4
4100,2014-04-16,1862.310059,40.400002,2014,4
4101,2014-04-17,1864.849976,40.009998,2014,4
4102,2014-04-21,1871.890015,39.939999,2014,4
4103,2014-04-22,1879.550049,39.990002,2014,4
4104,2014-04-23,1875.390015,39.689999,2014,4
4105,2014-04-24,1878.609985,39.860001,2014,4
4106,2014-04-25,1863.400024,39.91,2014,4
4107,2014-04-28,1869.430054,40.869999,2014,4
4108,2014-04-29,1878.329956,40.509998,2014,4
4109,2014-04-30,1883.949951,40.400002,2014,4
4110,2014-05-01,1883.680054,40.0,2014,5
4111,2014-05-02,1881.140015,39.689999,2014,5
4112,2014-05-05,1884.660034,39.43,2014,5
4113,2014-05-06,1867.719971,39.060001,2014,5
4114,2014-05-07,1878.209961,39.419998,2014,5
4115,2014-05-08,1875.630005,39.639999,2014,5
4116,2014-05-09,1878.47998,39.540001,2014,5
4117,2014-05-12,1896.650024,39.970001,2014,5
4118,2014-05-13,1897.449951,40.419998,2014,5
4119,2014-05-14,1888.530029,40.240002,2014,5
4120,2014-05-15,1870.849976,39.599998,2014,5
4121,2014-05-16,1877.859985,39.830002,2014,5
4122,2014-05-19,1885.079956,39.75,2014,5
4123,2014-05-20,1872.829956,39.68,2014,5
4124,2014-05-21,1888.030029,40.349998,2014,5
4125,2014-05-22,1892.48999,40.099998,2014,5
4126,2014-05-23,1900.530029,40.119999,2014,5
4127,2014-05-27,1911.910034,40.189999,2014,5
4128,2014-05-28,1909.780029,40.009998,2014,5
4129,2014-05-29,1920.030029,40.34,2014,5
4130,2014-05-30,1923.569946,40.939999,2014,5
4131,2014-06-02,1924.969971,40.790001,2014,6
4132,2014-06-03,1924.23999,40.290001,2014,6
4133,2014-06-04,1927.880005,40.32,2014,6
4134,2014-06-05,1940.459961,41.209999,2014,6
4135,2014-06-06,1949.439941,41.48,2014,6
4136,2014-06-09,1951.27002,41.27,2014,6
4137,2014-06-10,1950.790039,41.110001,2014,6
4138,2014-06-11,1943.890015,40.860001,2014,6
4139,2014-06-12,1930.109985,40.580002,2014,6
4140,2014-06-13,1936.160034,41.23,2014,6
4141,2014-06-16,1937.780029,41.5,2014,6
4142,2014-06-17,1941.98999,41.68,2014,6
4143,2014-06-18,1956.97998,41.650002,2014,6
4144,2014-06-19,1959.47998,41.509998,2014,6
4145,2014-06-20,1962.869995,41.68,2014,6
4146,2014-06-23,1962.609985,41.990002,2014,6
4147,2014-06-24,1949.97998,41.75,2014,6
4148,2014-06-25,1959.530029,42.029999,2014,6
4149,2014-06-26,1957.219971,41.720001,2014,6
4150,2014-06-27,1960.959961,42.25,2014,6
4151,2014-06-30,1960.22998,41.700001,2014,6
4152,2014-07-01,1973.319946,41.869999,2014,7
4153,2014-07-02,1974.619995,41.900002,2014,7
4154,2014-07-03,1985.439941,41.799999,2014,7
4155,2014-07-07,1977.650024,41.990002,2014,7
4156,2014-07-08,1963.709961,41.779999,2014,7
4157,2014-07-09,1972.829956,41.669998,2014,7
4158,2014-07-10,1964.680054,41.689999,2014,7
4159,2014-07-11,1967.569946,42.09,2014,7
4160,2014-07-14,1977.099976,42.139999,2014,7
4161,2014-07-15,1973.280029,42.450001,2014,7
4162,2014-07-16,1981.569946,44.080002,2014,7
4163,2014-07-17,1958.119995,44.529999,2014,7
4164,2014-07-18,1978.219971,44.689999,2014,7
4165,2014-07-21,1973.630005,44.84,2014,7
4166,2014-07-22,1983.530029,44.830002,2014,7
4167,2014-07-23,1987.01001,44.869999,2014,7
4168,2014-07-24,1987.97998,44.400002,2014,7
4169,2014-07-25,1978.339966,44.5,2014,7
4170,2014-07-28,1978.910034,43.970001,2014,7
4171,2014-07-29,1969.949951,43.889999,2014,7
4172,2014-07-30,1970.069946,43.580002,2014,7
4173,2014-07-31,1930.670044,43.16,2014,7
4174,2014-08-01,1925.150024,42.860001,2014,8
4175,2014-08-04,1938.98999,43.369999,2014,8
4176,2014-08-05,1920.209961,43.080002,2014,8
4177,2014-08-06,1920.23999,42.740002,2014,8
4178,2014-08-07,1909.569946,43.23,2014,8
4179,2014-08-08,1931.589966,43.200001,2014,8
4180,2014-08-11,1936.920044,43.200001,2014,8
4181,2014-08-12,1933.75,43.52,2014,8
4182,2014-08-13,1946.719971,44.080002,2014,8
4183,2014-08-14,1955.180054,44.27,2014,8
4184,2014-08-15,1955.060059,44.790001,2014,8
4185,2014-08-18,1971.73999,45.110001,2014,8
4186,2014-08-19,1981.599976,45.330002,2014,8
4187,2014-08-20,1986.51001,44.950001,2014,8
4188,2014-08-21,1992.369995,45.220001,2014,8
4189,2014-08-22,1988.400024,45.150002,2014,8
4190,2014-08-25,1997.920044,45.169998,2014,8
4191,2014-08-26,2000.02002,45.009998,2014,8
4192,2014-08-27,2000.119995,44.869999,2014,8
4193,2014-08-28,1996.73999,44.880001,2014,8
4194,2014-08-29,2003.369995,45.43,2014,8
4195,2014-09-02,2002.280029,45.09,2014,9
4196,2014-09-03,2000.719971,44.959999,2014,9
4197,2014-09-04,1997.650024,45.259998,2014,9
4198,2014-09-05,2007.709961,45.91,2014,9
4199,2014-09-08,2001.540039,46.470001,2014,9
4200,2014-09-09,1988.439941,46.759998,2014,9
4201,2014-09-10,1995.689941,46.84,2014,9
4202,2014-09-11,1997.449951,47.0,2014,9
4203,2014-09-12,1985.540039,46.700001,2014,9
4204,2014-09-15,1984.130005,46.240002,2014,9
4205,2014-09-16,1998.97998,46.759998,2014,9
4206,2014-09-17,2001.569946,46.52,2014,9
4207,2014-09-18,2011.359985,46.68,2014,9
4208,2014-09-19,2010.400024,47.52,2014,9
4209,2014-09-22,1994.290039,47.060001,2014,9
4210,2014-09-23,1982.77002,46.560001,2014,9
4211,2014-09-24,1998.300049,47.080002,2014,9
4212,2014-09-25,1965.98999,46.040001,2014,9
4213,2014-09-26,1982.849976,46.41,2014,9
4214,2014-09-29,1977.800049,46.439999,2014,9
4215,2014-09-30,1972.290039,46.360001,2014,9
4216,2014-10-01,1946.160034,45.900002,2014,10
4217,2014-10-02,1946.170044,45.759998,2014,10
4218,2014-10-03,1967.900024,46.09,2014,10
4219,2014-10-06,1964.819946,46.09,2014,10
4220,2014-10-07,1935.099976,45.529999,2014,10
4221,2014-10-08,1968.890015,46.779999,2014,10
4222,2014-10-09,1928.209961,45.849998,2014,10
4223,2014-10-10,1906.130005,44.029999,2014,10
4224,2014-10-13,1874.73999,43.650002,2014,10
4225,2014-10-14,1877.699951,43.73,2014,10
4226,2014-10-15,1862.48999,43.220001,2014,10
4227,2014-10-16,1862.76001,42.740002,2014,10
4228,2014-10-17,1886.76001,43.630001,2014,10
4229,2014-10-20,1904.01001,44.080002,2014,10
4230,2014-10-21,1941.280029,44.880001,2014,10
4231,2014-10-22,1927.109985,44.380001,2014,10
4232,2014-10-23,1950.819946,45.02,2014,10
4233,2014-10-24,1964.579956,46.130001,2014,10
4234,2014-10-27,1961.630005,45.91,2014,10
4235,2014-10-28,1985.050049,46.490002,2014,10
4236,2014-10-29,1982.300049,46.619999,2014,10
4237,2014-10-30,1994.650024,46.049999,2014,10
4238,2014-10-31,2018.050049,46.950001,2014,10
4239,2014-11-03,2017.810059,47.439999,2014,11
4240,2014-11-04,2012.099976,47.57,2014,11
4241,2014-11-05,2023.569946,47.860001,2014,11
4242,2014-11-06,2031.209961,48.700001,2014,11
4243,2014-11-07,2031.920044,48.68,2014,11
4244,2014-11-10,2038.26001,48.889999,2014,11
4245,2014-11-11,2039.680054,48.869999,2014,11
4246,2014-11-12,2038.25,48.779999,2014,11
4247,2014-11-13,2039.329956,49.610001,2014,11
4248,2014-11-14,2039.819946,49.580002,2014,11
4249,2014-11-17,2041.319946,49.459999,2014,11
4250,2014-11-18,2051.800049,48.740002,2014,11
4251,2014-11-19,2048.719971,48.220001,2014,11
4252,2014-11-20,2052.75,48.700001,2014,11
4253,2014-11-21,2063.5,47.98,2014,11
4254,2014-11-24,2069.409912,47.59,2014,11
4255,2014-11-25,2067.030029,47.470001,2014,11
4256,2014-11-26,2072.830078,47.75,2014,11
4257,2014-11-28,2067.560059,47.810001,2014,11
4258,2014-12-01,2053.439941,48.619999,2014,12
4259,2014-12-02,2066.550049,48.459999,2014,12
4260,2014-12-03,2074.330078,48.080002,2014,12
4261,2014-12-04,2071.919922,48.84,2014,12
4262,2014-12-05,2075.370117,48.419998,2014,12
4263,2014-12-08,2060.310059,47.700001,2014,12
4264,2014-12-09,2059.820068,47.59,2014,12
4265,2014-12-10,2026.140015,46.900002,2014,12
4266,2014-12-11,2035.329956,47.169998,2014,12
4267,2014-12-12,2002.329956,46.950001,2014,12
4268,2014-12-15,1989.630005,46.669998,2014,12
4269,2014-12-16,1972.73999,45.16,2014,12
4270,2014-12-17,2012.890015,45.740002,2014,12
4271,2014-12-18,2061.22998,47.52,2014,12
4272,2014-12-19,2070.649902,47.66,2014,12
4273,2014-12-22,2078.540039,47.98,2014,12
4274,2014-12-23,2082.169922,48.450001,2014,12
4275,2014-12-24,2081.879883,48.139999,2014,12
4276,2014-12-26,2088.77002,47.880001,2014,12
4277,2014-12-29,2090.570068,47.450001,2014,12
4278,2014-12-30,2080.350098,47.02,2014,12
4279,2014-12-31,2058.899902,46.450001,2014,12
4280,2015-01-02,2058.199951,46.759998,2015,1
4281,2015-01-05,2020.579956,46.330002,2015,1
4282,2015-01-06,2002.609985,45.650002,2015,1
4283,2015-01-07,2025.900024,46.23,2015,1
4284,2015-01-08,2062.139893,47.59,2015,1
4285,2015-01-09,2044.810059,47.189999,2015,1
4286,2015-01-12,2028.26001,46.599998,2015,1
4287,2015-01-13,2023.030029,46.360001,2015,1
4288,2015-01-14,2011.27002,45.959999,2015,1
4289,2015-01-15,1992.670044,45.48,2015,1
4290,2015-01-16,2019.420044,46.240002,2015,1
4291,2015-01-20,2022.550049,46.389999,2015,1
4292,2015-01-21,2032.119995,45.919998,2015,1
4293,2015-01-22,2063.149902,47.130001,2015,1
4294,2015-01-23,2051.820068,47.18,2015,1
4295,2015-01-26,2057.090088,47.009998,2015,1
4296,2015-01-27,2029.550049,42.66,2015,1
4297,2015-01-28,2002.160034,41.189999,2015,1
4298,2015-01-29,2021.25,42.009998,2015,1
4299,2015-01-30,1994.98999,40.400002,2015,1
4300,2015-02-02,2020.849976,41.279999,2015,2
4301,2015-02-03,2050.030029,41.599998,2015,2
4302,2015-02-04,2041.51001,41.84,2015,2
4303,2015-02-05,2062.52002,42.450001,2015,2
4304,2015-02-06,2055.469971,42.41,2015,2
4305,2015-02-09,2046.73999,42.360001,2015,2
4306,2015-02-10,2068.590088,42.599998,2015,2
4307,2015-02-11,2068.530029,42.380001,2015,2
4308,2015-02-12,2088.47998,43.09,2015,2
4309,2015-02-13,2096.98999,43.869999,2015,2
4310,2015-02-17,2100.340088,43.580002,2015,2
4311,2015-02-18,2099.679932,43.529999,2015,2
4312,2015-02-19,2097.449951,43.5,2015,2
4313,2015-02-20,2110.300049,43.860001,2015,2
4314,2015-02-23,2109.659912,44.150002,2015,2
4315,2015-02-24,2115.47998,44.09,2015,2
4316,2015-02-25,2113.860107,43.990002,2015,2
4317,2015-02-26,2110.73999,44.060001,2015,2
4318,2015-02-27,2104.5,43.849998,2015,2
4319,2015-03-02,2117.389893,43.880001,2015,3
4320,2015-03-03,2107.780029,43.279999,2015,3
4321,2015-03-04,2098.530029,43.060001,2015,3
4322,2015-03-05,2101.040039,43.110001,2015,3
4323,2015-03-06,2071.26001,42.360001,2015,3
4324,2015-03-09,2079.429932,42.849998,2015,3
4325,2015-03-10,2044.160034,42.029999,2015,3
4326,2015-03-11,2040.23999,41.98,2015,3
4327,2015-03-12,2065.949951,41.02,2015,3
4328,2015-03-13,2053.399902,41.380001,2015,3
4329,2015-03-16,2081.189941,41.560001,2015,3
4330,2015-03-17,2074.280029,41.700001,2015,3
4331,2015-03-18,2099.5,42.5,2015,3
4332,2015-03-19,2089.27002,42.290001,2015,3
4333,2015-03-20,2108.100098,42.880001,2015,3
4334,2015-03-23,2104.419922,42.860001,2015,3
4335,2015-03-24,2091.5,42.900002,2015,3
4336,2015-03-25,2061.050049,41.459999,2015,3
4337,2015-03-26,2056.149902,41.209999,2015,3
4338,2015-03-27,2061.02002,40.970001,2015,3
4339,2015-03-30,2086.23999,40.959999,2015,3
4340,2015-03-31,2067.889893,40.66,2015,3
4341,2015-04-01,2059.689941,40.720001,2015,4
4342,2015-04-02,2066.959961,40.290001,2015,4
4343,2015-04-06,2080.620117,41.549999,2015,4
4344,2015-04-07,2076.330078,41.529999,2015,4
4345,2015-04-08,2081.899902,41.419998,2015,4
4346,2015-04-09,2091.179932,41.48,2015,4
4347,2015-04-10,2102.060059,41.720001,2015,4
4348,2015-04-13,2092.429932,41.759998,2015,4
4349,2015-04-14,2095.840088,41.650002,2015,4
4350,2015-04-15,2106.629883,42.259998,2015,4
4351,2015-04-16,2104.98999,42.16,2015,4
4352,2015-04-17,2081.179932,41.619999,2015,4
4353,2015-04-20,2100.399902,42.91,2015,4
4354,2015-04-21,2097.290039,42.639999,2015,4
4355,2015-04-22,2107.959961,42.990002,2015,4
4356,2015-04-23,2112.929932,43.34,2015,4
4357,2015-04-24,2117.689941,47.869999,2015,4
4358,2015-04-27,2108.919922,48.029999,2015,4
4359,2015-04-28,2114.76001,49.16,2015,4
4360,2015-04-29,2106.850098,49.060001,2015,4
4361,2015-04-30,2085.51001,48.639999,2015,4
4362,2015-05-01,2108.290039,48.66,2015,5
4363,2015-05-04,2114.48999,48.240002,2015,5
4364,2015-05-05,2089.459961,47.599998,2015,5
4365,2015-05-06,2080.149902,46.279999,2015,5
4366,2015-05-07,2088.0,46.700001,2015,5
4367,2015-05-08,2116.100098,47.75,2015,5
4368,2015-05-11,2105.330078,47.369999,2015,5
4369,2015-05-12,2099.120117,47.349998,2015,5
4370,2015-05-13,2098.47998,47.630001,2015,5
4371,2015-05-14,2121.100098,48.720001,2015,5
4372,2015-05-15,2122.72998,48.299999,2015,5
4373,2015-05-18,2129.199951,48.009998,2015,5
4374,2015-05-19,2127.830078,47.580002,2015,5
4375,2015-05-20,2125.850098,47.580002,2015,5
4376,2015-05-21,2130.820068,47.419998,2015,5
4377,2015-05-22,2126.060059,46.900002,2015,5
4378,2015-05-26,2104.199951,46.59,2015,5
4379,2015-05-27,2123.47998,47.610001,2015,5
4380,2015-05-28,2120.790039,47.450001,2015,5
4381,2015-05-29,2107.389893,46.860001,2015,5
4382,2015-06-01,2111.72998,47.23,2015,6
4383,2015-06-02,2109.600098,46.919998,2015,6
4384,2015-06-03,2114.070068,46.849998,2015,6
4385,2015-06-04,2095.840088,46.360001,2015,6
4386,2015-06-05,2092.830078,46.139999,2015,6
4387,2015-06-08,2079.280029,45.73,2015,6
4388,2015-06-09,2080.149902,45.650002,2015,6
4389,2015-06-10,2105.199951,46.610001,2015,6
4390,2015-06-11,2108.860107,46.439999,2015,6
4391,2015-06-12,2094.110107,45.970001,2015,6
4392,2015-06-15,2084.429932,45.48,2015,6
4393,2015-06-16,2096.290039,45.830002,2015,6
4394,2015-06-17,2100.439941,45.970001,2015,6
4395,2015-06-18,2121.23999,46.720001,2015,6
4396,2015-06-19,2109.98999,46.099998,2015,6
4397,2015-06-22,2122.850098,46.23,2015,6
4398,2015-06-23,2124.199951,45.91,2015,6
4399,2015-06-24,2108.580078,45.639999,2015,6
4400,2015-06-25,2102.310059,45.650002,2015,6
4401,2015-06-26,2101.48999,45.259998,2015,6
4402,2015-06-29,2057.639893,44.369999,2015,6
4403,2015-06-30,2063.110107,44.150002,2015,6
4404,2015-07-01,2077.419922,44.450001,2015,7
4405,2015-07-02,2076.780029,44.400002,2015,7
4406,2015-07-06,2068.76001,44.389999,2015,7
4407,2015-07-07,2081.340088,44.299999,2015,7
4408,2015-07-08,2046.680054,44.240002,2015,7
4409,2015-07-09,2051.310059,44.52,2015,7
4410,2015-07-10,2076.620117,44.610001,2015,7
4411,2015-07-13,2099.600098,45.540001,2015,7
4412,2015-07-14,2108.949951,45.619999,2015,7
4413,2015-07-15,2107.399902,45.759998,2015,7
4414,2015-07-16,2124.290039,46.66,2015,7
4415,2015-07-17,2126.639893,46.619999,2015,7
4416,2015-07-20,2128.280029,46.919998,2015,7
4417,2015-07-21,2119.209961,47.279999,2015,7
4418,2015-07-22,2114.149902,45.540001,2015,7
4419,2015-07-23,2102.149902,46.110001,2015,7
4420,2015-07-24,2079.649902,45.939999,2015,7
4421,2015-07-27,2067.639893,45.349998,2015,7
4422,2015-07-28,2093.25,45.34,2015,7
4423,2015-07-29,2108.570068,46.290001,2015,7
4424,2015-07-30,2108.629883,46.880001,2015,7
4425,2015-07-31,2103.840088,46.700001,2015,7
4426,2015-08-03,2098.040039,46.810001,2015,8
4427,2015-08-04,2093.320068,47.540001,2015,8
4428,2015-08-05,2099.840088,47.580002,2015,8
4429,2015-08-06,2083.560059,46.619999,2015,8
4430,2015-08-07,2077.570068,46.740002,2015,8
4431,2015-08-10,2104.179932,47.330002,2015,8
4432,2015-08-11,2084.070068,46.41,2015,8
4433,2015-08-12,2086.050049,46.740002,2015,8
4434,2015-08-13,2083.389893,46.73,2015,8
4435,2015-08-14,2091.540039,47.0,2015,8
4436,2015-08-17,2102.439941,47.32,2015,8
4437,2015-08-18,2096.919922,47.27,2015,8
4438,2015-08-19,2079.610107,46.610001,2015,8
4439,2015-08-20,2035.72998,45.66,2015,8
4440,2015-08-21,1970.890015,43.07,2015,8
4441,2015-08-24,1893.209961,41.68,2015,8
4442,2015-08-25,1867.609985,40.470001,2015,8
4443,2015-08-26,1940.51001,42.709999,2015,8
4444,2015-08-27,1987.660034,43.900002,2015,8
4445,2015-08-28,1988.869995,43.93,2015,8
4446,2015-08-31,1972.180054,43.52,2015,8
4447,2015-09-01,1913.849976,41.82,2015,9
4448,2015-09-02,1948.859985,43.360001,2015,9
4449,2015-09-03,1951.130005,43.5,2015,9
4450,2015-09-04,1921.219971,42.610001,2015,9
4451,2015-09-08,1969.410034,43.889999,2015,9
4452,2015-09-09,1942.040039,43.07,2015,9
4453,2015-09-10,1952.290039,43.290001,2015,9
4454,2015-09-11,1961.050049,43.48,2015,9
4455,2015-09-14,1953.030029,43.040001,2015,9
4456,2015-09-15,1978.089966,43.98,2015,9
4457,2015-09-16,1995.310059,44.299999,2015,9
4458,2015-09-17,1990.199951,44.25,2015,9
4459,2015-09-18,1958.030029,43.48,2015,9
4460,2015-09-21,1966.969971,44.110001,2015,9
4461,2015-09-22,1942.73999,43.900002,2015,9
4462,2015-09-23,1938.76001,43.869999,2015,9
4463,2015-09-24,1932.23999,43.91,2015,9
4464,2015-09-25,1931.339966,43.939999,2015,9
4465,2015-09-28,1881.77002,43.290001,2015,9
4466,2015-09-29,1884.089966,43.439999,2015,9
4467,2015-09-30,1920.030029,44.259998,2015,9
4468,2015-10-01,1923.819946,44.610001,2015,10
4469,2015-10-02,1951.359985,45.57,2015,10
4470,2015-10-05,1987.050049,46.630001,2015,10
4471,2015-10-06,1979.920044,46.75,2015,10
4472,2015-10-07,1995.829956,46.799999,2015,10
4473,2015-10-08,2013.430054,47.450001,2015,10
4474,2015-10-09,2014.890015,47.110001,2015,10
4475,2015-10-12,2017.459961,47.0,2015,10
4476,2015-10-13,2003.689941,46.889999,2015,10
4477,2015-10-14,1994.23999,46.68,2015,10
4478,2015-10-15,2023.859985,47.009998,2015,10
4479,2015-10-16,2033.109985,47.509998,2015,10
4480,2015-10-19,2033.660034,47.619999,2015,10
4481,2015-10-20,2030.77002,47.77,2015,10
4482,2015-10-21,2018.939941,47.200001,2015,10
4483,2015-10-22,2052.51001,48.029999,2015,10
4484,2015-10-23,2075.149902,52.869999,2015,10
4485,2015-10-26,2071.179932,54.25,2015,10
4486,2015-10-27,2065.889893,53.689999,2015,10
4487,2015-10-28,2090.350098,53.98,2015,10
4488,2015-10-29,2089.409912,53.360001,2015,10
4489,2015-10-30,2079.360107,52.639999,2015,10
4490,2015-11-02,2104.050049,53.240002,2015,11
4491,2015-11-03,2109.790039,54.150002,2015,11
4492,2015-11-04,2102.310059,54.400002,2015,11
4493,2015-11-05,2099.929932,54.380001,2015,11
4494,2015-11-06,2099.199951,54.919998,2015,11
4495,2015-11-09,2078.580078,54.16,2015,11
4496,2015-11-10,2081.719971,53.509998,2015,11
4497,2015-11-11,2075.0,53.650002,2015,11
4498,2015-11-12,2045.969971,53.32,2015,11
4499,2015-11-13,2023.040039,52.84,2015,11
4500,2015-11-16,2053.189941,53.77,2015,11
4501,2015-11-17,2050.439941,52.970001,2015,11
4502,2015-11-18,2083.580078,53.849998,2015,11
4503,2015-11-19,2081.23999,53.939999,2015,11
4504,2015-11-20,2089.169922,54.189999,2015,11
4505,2015-11-23,2086.590088,54.189999,2015,11
4506,2015-11-24,2089.139893,54.25,2015,11
4507,2015-11-25,2088.870117,53.689999,2015,11
4508,2015-11-27,2090.110107,53.93,2015,11
4509,2015-11-30,2080.409912,54.349998,2015,11
4510,2015-12-01,2102.629883,55.220001,2015,12
4511,2015-12-02,2079.51001,55.209999,2015,12
4512,2015-12-03,2049.620117,54.200001,2015,12
4513,2015-12-04,2091.689941,55.91,2015,12
4514,2015-12-07,2077.070068,55.810001,2015,12
4515,2015-12-08,2063.590088,55.790001,2015,12
4516,2015-12-09,2047.619995,54.98,2015,12
4517,2015-12-10,2052.22998,55.27,2015,12
4518,2015-12-11,2012.369995,54.060001,2015,12
4519,2015-12-14,2021.939941,55.139999,2015,12
4520,2015-12-15,2043.410034,55.200001,2015,12
4521,2015-12-16,2073.070068,56.130001,2015,12
4522,2015-12-17,2041.890015,55.700001,2015,12
4523,2015-12-18,2005.550049,54.130001,2015,12
4524,2015-12-21,2021.150024,54.830002,2015,12
4525,2015-12-22,2038.969971,55.349998,2015,12
4526,2015-12-23,2064.290039,55.82,2015,12
4527,2015-12-24,2060.98999,55.669998,2015,12
4528,2015-12-28,2056.5,55.950001,2015,12
4529,2015-12-29,2078.360107,56.549999,2015,12
4530,2015-12-30,2063.360107,56.310001,2015,12
4531,2015-12-31,2043.939941,55.48,2015,12
4532,2016-01-04,2012.660034,54.799999,2016,1
4533,2016-01-05,2016.709961,55.049999,2016,1
4534,2016-01-06,1990.26001,54.049999,2016,1
4535,2016-01-07,1943.089966,52.169998,2016,1
4536,2016-01-08,1922.030029,52.330002,2016,1
4537,2016-01-11,1923.670044,52.299999,2016,1
4538,2016-01-12,1938.680054,52.779999,2016,1
4539,2016-01-13,1890.280029,51.639999,2016,1
4540,2016-01-14,1921.839966,53.110001,2016,1
4541,2016-01-15,1880.329956,50.990002,2016,1
4542,2016-01-19,1881.329956,50.560001,2016,1
4543,2016-01-20,1859.329956,50.790001,2016,1
4544,2016-01-21,1868.98999,50.48,2016,1
4545,2016-01-22,1906.900024,52.290001,2016,1
4546,2016-01-25,1877.079956,51.790001,2016,1
4547,2016-01-26,1903.630005,52.169998,2016,1
4548,2016-01-27,1882.949951,51.220001,2016,1
4549,2016-01-28,1893.359985,52.060001,2016,1
4550,2016-01-29,1940.23999,55.09,2016,1
4551,2016-02-01,1939.380005,54.709999,2016,2
4552,2016-02-02,1903.030029,53.0,2016,2
4553,2016-02-03,1912.530029,52.16,2016,2
4554,2016-02-04,1915.449951,52.0,2016,2
4555,2016-02-05,1880.050049,50.16,2016,2
4556,2016-02-08,1853.439941,49.41,2016,2
4557,2016-02-09,1852.209961,49.279999,2016,2
4558,2016-02-10,1851.859985,49.709999,2016,2
4559,2016-02-11,1829.079956,49.689999,2016,2
4560,2016-02-12,1864.780029,50.5,2016,2
4561,2016-02-16,1895.579956,51.09,2016,2
4562,2016-02-17,1926.819946,52.419998,2016,2
4563,2016-02-18,1917.829956,52.189999,2016,2
4564,2016-02-19,1917.780029,51.82,2016,2
4565,2016-02-22,1945.5,52.650002,2016,2
4566,2016-02-23,1921.27002,51.18,2016,2
4567,2016-02-24,1929.800049,51.360001,2016,2
4568,2016-02-25,1951.699951,52.099998,2016,2
4569,2016-02-26,1948.050049,51.299999,2016,2
4570,2016-02-29,1932.22998,50.880001,2016,2
4571,2016-03-01,1978.349976,52.580002,2016,3
4572,2016-03-02,1986.449951,52.950001,2016,3
4573,2016-03-03,1993.400024,52.349998,2016,3
4574,2016-03-04,1999.98999,52.029999,2016,3
4575,2016-03-07,2001.76001,51.029999,2016,3
4576,2016-03-08,1979.26001,51.650002,2016,3
4577,2016-03-09,1989.26001,52.84,2016,3
4578,2016-03-10,1989.569946,52.049999,2016,3
4579,2016-03-11,2022.189941,53.07,2016,3
4580,2016-03-14,2019.640015,53.169998,2016,3
4581,2016-03-15,2015.930054,53.59,2016,3
4582,2016-03-16,2027.219971,54.349998,2016,3
4583,2016-03-17,2040.589966,54.66,2016,3
4584,2016-03-18,2049.580078,53.490002,2016,3
4585,2016-03-21,2051.600098,53.860001,2016,3
4586,2016-03-22,2049.800049,54.07,2016,3
4587,2016-03-23,2036.709961,53.970001,2016,3
4588,2016-03-24,2035.939941,54.209999,2016,3
4589,2016-03-28,2037.050049,53.540001,2016,3
4590,2016-03-29,2055.01001,54.709999,2016,3
4591,2016-03-30,2063.949951,55.049999,2016,3
4592,2016-03-31,2059.73999,55.23,2016,3
4593,2016-04-01,2072.780029,55.57,2016,4
4594,2016-04-04,2066.129883,55.43,2016,4
4595,2016-04-05,2045.170044,54.560001,2016,4
4596,2016-04-06,2066.659912,55.119999,2016,4
4597,2016-04-07,2041.910034,54.459999,2016,4
4598,2016-04-08,2047.599976,54.419998,2016,4
4599,2016-04-11,2041.98999,54.310001,2016,4
4600,2016-04-12,2061.719971,54.650002,2016,4
4601,2016-04-13,2082.419922,55.349998,2016,4
4602,2016-04-14,2082.780029,55.360001,2016,4
4603,2016-04-15,2080.72998,55.650002,2016,4
4604,2016-04-18,2094.340088,56.459999,2016,4
4605,2016-04-19,2100.800049,56.389999,2016,4
4606,2016-04-20,2102.399902,55.59,2016,4
4607,2016-04-21,2091.47998,55.779999,2016,4
4608,2016-04-22,2091.580078,51.779999,2016,4
4609,2016-04-25,2087.790039,52.110001,2016,4
4610,2016-04-26,2091.699951,51.439999,2016,4
4611,2016-04-27,2095.149902,50.939999,2016,4
4612,2016-04-28,2075.810059,49.900002,2016,4
4613,2016-04-29,2065.300049,49.869999,2016,4
4614,2016-05-02,2081.429932,50.610001,2016,5
4615,2016-05-03,2063.370117,49.779999,2016,5
4616,2016-05-04,2051.120117,49.869999,2016,5
4617,2016-05-05,2050.629883,49.939999,2016,5
4618,2016-05-06,2057.139893,50.389999,2016,5
4619,2016-05-09,2058.689941,50.07,2016,5
4620,2016-05-10,2084.389893,51.02,2016,5
4621,2016-05-11,2064.459961,51.049999,2016,5
4622,2016-05-12,2064.110107,51.509998,2016,5
4623,2016-05-13,2046.609985,51.080002,2016,5
4624,2016-05-16,2066.659912,51.830002,2016,5
4625,2016-05-17,2047.209961,50.509998,2016,5
4626,2016-05-18,2047.630005,50.810001,2016,5
4627,2016-05-19,2040.040039,50.32,2016,5
4628,2016-05-20,2052.320068,50.619999,2016,5
4629,2016-05-23,2048.040039,50.029999,2016,5
4630,2016-05-24,2076.060059,51.59,2016,5
4631,2016-05-25,2090.540039,52.119999,2016,5
4632,2016-05-26,2090.100098,51.889999,2016,5
4633,2016-05-27,2099.060059,52.32,2016,5
4634,2016-05-31,2096.949951,53.0,2016,5
4635,2016-06-01,2099.330078,52.849998,2016,6
4636,2016-06-02,2105.26001,52.48,2016,6
